ID,source,tweetId,label,instance,start,end,tweetText,notes
667,lightTag,'501111622627491840',place name,India,62,67,"UP floods kill 28, Centre calls it 'unprecedented' - Times of India: The HinduUP floods kill 28, Centre calls ... http://t.co/7qTYpPRtzJ",
668,lightTag,'501354938929520640',severity or quantity,180,42,45,"Monsoon floods in #Nepal and #India cause 180 deaths, maroon villages, sweep away straw huts: http://t.co/vmwRiGVWsv #Travel #Katmandu",
669,lightTag,'501354938929520640',type of impact,maroon,54,60,"Monsoon floods in #Nepal and #India cause 180 deaths, maroon villages, sweep away straw huts: http://t.co/vmwRiGVWsv #Travel #Katmandu",
670,lightTag,'501354938929520640',place name,Katmandu,126,134,"Monsoon floods in #Nepal and #India cause 180 deaths, maroon villages, sweep away straw huts: http://t.co/vmwRiGVWsv #Travel #Katmandu",
671,lightTag,'501354938929520640',location modifier,in,15,17,"Monsoon floods in #Nepal and #India cause 180 deaths, maroon villages, sweep away straw huts: http://t.co/vmwRiGVWsv #Travel #Katmandu",
672,lightTag,'501354938929520640',place name,Nepal and #India,19,35,"Monsoon floods in #Nepal and #India cause 180 deaths, maroon villages, sweep away straw huts: http://t.co/vmwRiGVWsv #Travel #Katmandu",
673,lightTag,'501354938929520640',item affected,straw huts,82,92,"Monsoon floods in #Nepal and #India cause 180 deaths, maroon villages, sweep away straw huts: http://t.co/vmwRiGVWsv #Travel #Katmandu",
674,lightTag,'501354938929520640',item affected,villages,61,69,"Monsoon floods in #Nepal and #India cause 180 deaths, maroon villages, sweep away straw huts: http://t.co/vmwRiGVWsv #Travel #Katmandu",
675,lightTag,'501354938929520640',type of impact,deaths,46,52,"Monsoon floods in #Nepal and #India cause 180 deaths, maroon villages, sweep away straw huts: http://t.co/vmwRiGVWsv #Travel #Katmandu",
676,lightTag,'501354938929520640',type of impact,sweep away,71,81,"Monsoon floods in #Nepal and #India cause 180 deaths, maroon villages, sweep away straw huts: http://t.co/vmwRiGVWsv #Travel #Katmandu",
677,lightTag,'498712150328635392',severity or quantity,45,26,28,"State flood toll rises to 45, over 30 lakh affected - Times of India http://t.co/oPcmaf6woq http://t.co/Qi0I4S7P2R",
678,lightTag,'498712150328635392',severity or quantity,over 30,30,37,"State flood toll rises to 45, over 30 lakh affected - Times of India http://t.co/oPcmaf6woq http://t.co/Qi0I4S7P2R",
679,lightTag,'498712150328635392',item affected,lakh,38,42,"State flood toll rises to 45, over 30 lakh affected - Times of India http://t.co/oPcmaf6woq http://t.co/Qi0I4S7P2R",
680,lightTag,'498712150328635392',type of impact,affected,43,51,"State flood toll rises to 45, over 30 lakh affected - Times of India http://t.co/oPcmaf6woq http://t.co/Qi0I4S7P2R",
681,lightTag,'498712150328635392',type of impact,toll,12,16,"State flood toll rises to 45, over 30 lakh affected - Times of India http://t.co/oPcmaf6woq http://t.co/Qi0I4S7P2R",
682,lightTag,'498712150328635392',place name,India,63,68,"State flood toll rises to 45, over 30 lakh affected - Times of India http://t.co/oPcmaf6woq http://t.co/Qi0I4S7P2R",
683,lightTag,'499135625857998848',place name,India,0,5,India: Odisha floods 2014 Situation report 3 http://t.co/jWHH47LBLx #India,
684,lightTag,'499135625857998848',place name,Odisha,7,13,India: Odisha floods 2014 Situation report 3 http://t.co/jWHH47LBLx #India,
685,lightTag,'501040202626768897',severity or quantity,critical,39,47,RT @indiatvnews: Assam flood situation critical http://t.co/7wtvG8uNIM #IndiaTV http://t.co/aTtYIEczFJ,
686,lightTag,'501040202626768897',place name,Assam,17,22,RT @indiatvnews: Assam flood situation critical http://t.co/7wtvG8uNIM #IndiaTV http://t.co/aTtYIEczFJ,
687,lightTag,'501040202626768897',type of impact,flood situation,23,38,RT @indiatvnews: Assam flood situation critical http://t.co/7wtvG8uNIM #IndiaTV http://t.co/aTtYIEczFJ,
688,lightTag,'501290542580236290',place name,India,34,39,"[auto tweet]  Deadly monsoon hits India, Nepal http://t.co/Ja2KFVaTV7 @MarcelCanzona",
689,lightTag,'501290542580236290',place name,Nepal,41,46,"[auto tweet]  Deadly monsoon hits India, Nepal http://t.co/Ja2KFVaTV7 @MarcelCanzona",
690,lightTag,'501288701247229953',place name,Nepal,27,32,"Deadly monsoon hits India, Nepal http://t.co/xHQPYf0A1M #BerryKingin",
691,lightTag,'501288701247229953',place name,India,20,25,"Deadly monsoon hits India, Nepal http://t.co/xHQPYf0A1M #BerryKingin",
692,lightTag,'501354405375918081',place name,Nepal and India,24,39,"“@AP: Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away huts: http://t.co/n8kxINh89l”  Pity the billionaires.",
693,lightTag,'501354405375918081',location modifier,in,21,23,"“@AP: Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away huts: http://t.co/n8kxINh89l”  Pity the billionaires.",
694,lightTag,'501354405375918081',severity or quantity,180,46,49,"“@AP: Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away huts: http://t.co/n8kxINh89l”  Pity the billionaires.",
695,lightTag,'501354405375918081',item affected,villages,65,73,"“@AP: Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away huts: http://t.co/n8kxINh89l”  Pity the billionaires.",
696,lightTag,'501354405375918081',type of impact,sweep away,75,85,"“@AP: Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away huts: http://t.co/n8kxINh89l”  Pity the billionaires.",
697,lightTag,'501354405375918081',item affected,huts,86,90,"“@AP: Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away huts: http://t.co/n8kxINh89l”  Pity the billionaires.",
698,lightTag,'501354405375918081',type of impact,deaths,50,56,"“@AP: Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away huts: http://t.co/n8kxINh89l”  Pity the billionaires.",
699,lightTag,'501354405375918081',type of impact,maroon,58,64,"“@AP: Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away huts: http://t.co/n8kxINh89l”  Pity the billionaires.",
700,lightTag,'501296897663832064',place name,"India, Nepal",39,51,"CNN Headline News: Deadly monsoon hits India, Nepal http://t.co/PJ5tHJJp7o #cnn #news",
701,lightTag,'501345342957158400',type of impact,Killed,20,26,#Times #News Scores Killed in Flooding in #Nepal and #India http://t.co/9vAxwaZxtK,
702,lightTag,'501345342957158400',severity or quantity,Scores,13,19,#Times #News Scores Killed in Flooding in #Nepal and #India http://t.co/9vAxwaZxtK,
703,lightTag,'501345342957158400',place name,India,54,59,#Times #News Scores Killed in Flooding in #Nepal and #India http://t.co/9vAxwaZxtK,
704,lightTag,'501345342957158400',place name,Nepal,43,48,#Times #News Scores Killed in Flooding in #Nepal and #India http://t.co/9vAxwaZxtK,
705,lightTag,'501345342957158400',location modifier,in,39,41,#Times #News Scores Killed in Flooding in #Nepal and #India http://t.co/9vAxwaZxtK,
706,lightTag,'499008569409146881',type of impact,displaced,94,103,Floods claim 45 lives in India: NEW DELHI: Flooding in eastern India has killed 45 people and displaced more than... http://t.co/4FXdipZ0vK,
707,lightTag,'499008569409146881',type of impact,killed,73,79,Floods claim 45 lives in India: NEW DELHI: Flooding in eastern India has killed 45 people and displaced more than... http://t.co/4FXdipZ0vK,
708,lightTag,'499008569409146881',type of impact,claim,7,12,Floods claim 45 lives in India: NEW DELHI: Flooding in eastern India has killed 45 people and displaced more than... http://t.co/4FXdipZ0vK,
709,lightTag,'499008569409146881',place name,India,25,30,Floods claim 45 lives in India: NEW DELHI: Flooding in eastern India has killed 45 people and displaced more than... http://t.co/4FXdipZ0vK,
710,lightTag,'499008569409146881',severity or quantity,45,80,82,Floods claim 45 lives in India: NEW DELHI: Flooding in eastern India has killed 45 people and displaced more than... http://t.co/4FXdipZ0vK,
711,lightTag,'499008569409146881',location modifier,in eastern,52,62,Floods claim 45 lives in India: NEW DELHI: Flooding in eastern India has killed 45 people and displaced more than... http://t.co/4FXdipZ0vK,
712,lightTag,'499008569409146881',place name,NEW DELHI,32,41,Floods claim 45 lives in India: NEW DELHI: Flooding in eastern India has killed 45 people and displaced more than... http://t.co/4FXdipZ0vK,
713,lightTag,'499008569409146881',item affected,people,83,89,Floods claim 45 lives in India: NEW DELHI: Flooding in eastern India has killed 45 people and displaced more than... http://t.co/4FXdipZ0vK,
714,lightTag,'499008569409146881',item affected,lives,16,21,Floods claim 45 lives in India: NEW DELHI: Flooding in eastern India has killed 45 people and displaced more than... http://t.co/4FXdipZ0vK,
715,lightTag,'499008569409146881',location modifier,in,22,24,Floods claim 45 lives in India: NEW DELHI: Flooding in eastern India has killed 45 people and displaced more than... http://t.co/4FXdipZ0vK,
716,lightTag,'498548104430616578',severity or quantity,wide,33,37,Flash Flood in Gya Ladakh causes wide destruction https://t.co/m61dApH1PB @PrakashJavdekar @BJPRajnathSingh @PMOIndia http://t.co/1gAZLS3wwm,
717,lightTag,'498548104430616578',type of impact,destruction,38,49,Flash Flood in Gya Ladakh causes wide destruction https://t.co/m61dApH1PB @PrakashJavdekar @BJPRajnathSingh @PMOIndia http://t.co/1gAZLS3wwm,
718,lightTag,'498548104430616578',place name,Gya Ladakh,15,25,Flash Flood in Gya Ladakh causes wide destruction https://t.co/m61dApH1PB @PrakashJavdekar @BJPRajnathSingh @PMOIndia http://t.co/1gAZLS3wwm,
719,lightTag,'498548104430616578',location modifier,in,12,14,Flash Flood in Gya Ladakh causes wide destruction https://t.co/m61dApH1PB @PrakashJavdekar @BJPRajnathSingh @PMOIndia http://t.co/1gAZLS3wwm,
720,lightTag,'501374202449260544',type of impact,dead,4,8,"180 dead in Nepal, India floods, thousands displaced http://t.co/2cIu2aYSXk via foxheadlines #news",
721,lightTag,'501374202449260544',location modifier,in,9,11,"180 dead in Nepal, India floods, thousands displaced http://t.co/2cIu2aYSXk via foxheadlines #news",
722,lightTag,'501374202449260544',type of impact,displaced,43,52,"180 dead in Nepal, India floods, thousands displaced http://t.co/2cIu2aYSXk via foxheadlines #news",
723,lightTag,'501374202449260544',place name,"Nepal, India",12,24,"180 dead in Nepal, India floods, thousands displaced http://t.co/2cIu2aYSXk via foxheadlines #news",
724,lightTag,'501374202449260544',severity or quantity,180,0,3,"180 dead in Nepal, India floods, thousands displaced http://t.co/2cIu2aYSXk via foxheadlines #news",
725,lightTag,'501374202449260544',severity or quantity,thousands,33,42,"180 dead in Nepal, India floods, thousands displaced http://t.co/2cIu2aYSXk via foxheadlines #news",
726,lightTag,'501262673502154752',severity or quantity,At least 28,31,42,"Monsoon crisis in North India: At least 28 killed and 10,000 made homeless as flash floods strike eastern UP: The... http://t.co/RojDvpz1LN",
727,lightTag,'501262673502154752',location modifier,in,15,17,"Monsoon crisis in North India: At least 28 killed and 10,000 made homeless as flash floods strike eastern UP: The... http://t.co/RojDvpz1LN",
728,lightTag,'501262673502154752',place name,UP,106,108,"Monsoon crisis in North India: At least 28 killed and 10,000 made homeless as flash floods strike eastern UP: The... http://t.co/RojDvpz1LN",
729,lightTag,'501262673502154752',location modifier,eastern,98,105,"Monsoon crisis in North India: At least 28 killed and 10,000 made homeless as flash floods strike eastern UP: The... http://t.co/RojDvpz1LN",
730,lightTag,'501262673502154752',severity or quantity,"10,000",54,60,"Monsoon crisis in North India: At least 28 killed and 10,000 made homeless as flash floods strike eastern UP: The... http://t.co/RojDvpz1LN",
731,lightTag,'501262673502154752',type of impact,homeless,66,74,"Monsoon crisis in North India: At least 28 killed and 10,000 made homeless as flash floods strike eastern UP: The... http://t.co/RojDvpz1LN",
732,lightTag,'501262673502154752',place name,North India,18,29,"Monsoon crisis in North India: At least 28 killed and 10,000 made homeless as flash floods strike eastern UP: The... http://t.co/RojDvpz1LN",
733,lightTag,'501262673502154752',type of impact,killed,43,49,"Monsoon crisis in North India: At least 28 killed and 10,000 made homeless as flash floods strike eastern UP: The... http://t.co/RojDvpz1LN",
734,lightTag,'501049193801482241',type of impact,under water,48,59,"#Monsoon floods hit Uttar Pradesh, 200 villages under water #India http://t.co/MzfOwFkmAp",
735,lightTag,'501049193801482241',severity or quantity,200,35,38,"#Monsoon floods hit Uttar Pradesh, 200 villages under water #India http://t.co/MzfOwFkmAp",
736,lightTag,'501049193801482241',place name,India,61,66,"#Monsoon floods hit Uttar Pradesh, 200 villages under water #India http://t.co/MzfOwFkmAp",
737,lightTag,'501049193801482241',place name,Uttar Pradesh,20,33,"#Monsoon floods hit Uttar Pradesh, 200 villages under water #India http://t.co/MzfOwFkmAp",
738,lightTag,'501049193801482241',item affected,villages,39,47,"#Monsoon floods hit Uttar Pradesh, 200 villages under water #India http://t.co/MzfOwFkmAp",
739,lightTag,'501353679203872768',place name,Nepal,1,6,#Nepal | Monsoon floods in Nepal and India cause 180 deaths - &amp;#8230;  worst-hit areas were in western Nepal and n... http://t.co/Dv1cXOkAHS,
740,lightTag,'501353679203872768',location modifier,in western,96,106,#Nepal | Monsoon floods in Nepal and India cause 180 deaths - &amp;#8230;  worst-hit areas were in western Nepal and n... http://t.co/Dv1cXOkAHS,
741,lightTag,'501353679203872768',place name,Nepal and India,27,42,#Nepal | Monsoon floods in Nepal and India cause 180 deaths - &amp;#8230;  worst-hit areas were in western Nepal and n... http://t.co/Dv1cXOkAHS,
742,lightTag,'501353679203872768',location modifier,in,24,26,#Nepal | Monsoon floods in Nepal and India cause 180 deaths - &amp;#8230;  worst-hit areas were in western Nepal and n... http://t.co/Dv1cXOkAHS,
743,lightTag,'501353679203872768',type of impact,deaths,53,59,#Nepal | Monsoon floods in Nepal and India cause 180 deaths - &amp;#8230;  worst-hit areas were in western Nepal and n... http://t.co/Dv1cXOkAHS,
744,lightTag,'501353679203872768',severity or quantity,180,49,52,#Nepal | Monsoon floods in Nepal and India cause 180 deaths - &amp;#8230;  worst-hit areas were in western Nepal and n... http://t.co/Dv1cXOkAHS,
745,lightTag,'501362750589636609',severity or quantity,At least 9,20,30,RT @NewsPost_India: At least 9 killed as Rapti Ganga Express rams autorickshaw in Bihar: At least nine people ... http://t.co/7xZsl8LhSx,
746,lightTag,'501362750589636609',place name,Bihar,82,87,RT @NewsPost_India: At least 9 killed as Rapti Ganga Express rams autorickshaw in Bihar: At least nine people ... http://t.co/7xZsl8LhSx,
747,lightTag,'501362750589636609',type of impact,killed,31,37,RT @NewsPost_India: At least 9 killed as Rapti Ganga Express rams autorickshaw in Bihar: At least nine people ... http://t.co/7xZsl8LhSx,
