text,location,lat,lon,geonameID
"hours apart; causes still unknown. HAMILTON — The two Hamilton women found dead this past weekend in their home died hours apart, according to the Butler County Coroner's Office. Butler County Coroner Dr. Richard Burkhardt said the women — identified as Toni Botkins, 55, and Frieda Creech, 63 — died about",Butler County,39.4501,-84.5666,4507568
"unknown. HAMILTON — The two Hamilton women found dead this past weekend in their home died hours apart, according to the Butler County Coroner's Office. Butler County Coroner Dr. Richard Burkhardt said the women — identified as Toni Botkins, 55, and Frieda Creech, 63 — died about 12 hours apart, with",Butler County,39.4501,-84.5666,4507568
"West Chester woman named Miss Butler County. HAMILTON — To the sounds of Kelly Clarkson's ""A Moment Like This,"" Rebekah Zoz of West Chester Twp. walked",West Chester,40.2337,-81.3443,5176205
"West Chester woman named Miss Butler County HAMILTON — To the sounds of Kelly Clarkson's ""A Moment Like This,"" Rebekah Zoz of West Chester Twp. walked away the crown at the",Butler County,39.4501,-84.5666,4507568
"West Chester woman named Miss Butler County. HAMILTON — To the sounds of Kelly Clarkson's ""A Moment Like This,"" Rebekah Zoz of West Chester Twp. walked away the crown at the Miss",HAMILTON,39.3995,-84.5613,4513575
"West Chester woman named Miss Butler County. HAMILTON — To the sounds of Kelly Clarkson's ""A Moment Like This,"" Rebekah Zoz of West Chester Twp. walked away the crown at the Miss Greater Butler County Pageant Sunday night, March 29. Winning the Miss Teen title was Veronica Wende, 16,",West Chester Twp.,39.3331,-84.3883,4527979
"— To the sounds of Kelly Clarkson's ""A Moment Like This,"" Rebekah Zoz of West Chester Twp. walked away the crown at the Miss Greater Butler County Pageant Sunday night, March 29. Winning the Miss Teen title was Veronica Wende, 16, of Lima, and 9-year-old Au'Lauren Million of Middletown took the",Butler County,39.4501,-84.5666,4507568
"walked away the crown at the Miss Greater Butler County Pageant Sunday night, March 29. Winning the Miss Teen title was Veronica Wende, 16, of Lima and 9-year-old Au'Lauren Million of Middletown took the Little Miss title. All three winners were amazed at their success, and it hadn't quite sunk",Lima,40.7425,-84.1052,5160783
"Miss Greater Butler County Pageant Sunday night, March 29. Winning the Miss Teen title was Veronica Wende, 16, of Lima, and 9-year-old Au'Lauren Million of Middletown took the Little Miss title. All three winners were amazed at their success, and it hadn't quite sunk in Sunday night at the Heaven",Middletown,39.5151,-84.3983,4518264
"quite sunk in Sunday night at the Heaven Sent Wedding Chapel. ""I pretty much can't think about this yet,"" said Zoz, a 20-year-old University of Cincinnati student. Zoz will receive a $500 college scholarship and the chance to compete for the Miss Ohio title in Mansfield this June. The Mansfield",Cincinnati,39.162,-84.4569,4508722
"this yet,"" said Zoz, a 20-year-old University of Cincinnati student. Zoz will receive a $500 college scholarship and the chance to compete for the Miss Ohio title in Mansfield this June. The Mansfield winner may then compete for the Miss America title. ""It's really great. I'm just thankful I won,""",Ohio,40.2503,-83.0002,5165418
"Zoz, a 20-year-old University of Cincinnati student. Zoz will receive a $500 college scholarship and the chance to compete for the Miss Ohio title in Mansfield this June. The Mansfield winner may then compete for the Miss America title. ""It's really great. I'm just thankful I won,"" said Million. She",Mansfield,40.7584,-82.5154,5161723
"of Cincinnati student. Zoz will receive a $500 college scholarship and the chance to compete for the Miss Ohio title in Mansfield this June. The Mansfield winner may then compete for the Miss America title. ""It's really great. I'm just thankful I won,"" said Million. She also won the People's",Mansfield,40.7584,-82.5154,5161723
"college scholarship and the chance to compete for the Miss Ohio title in Mansfield this June. The Mansfield winner may then compete for the Miss America title. ""It's really great. I'm just thankful I won,"" said Million. She also won the People's Choice Award by popular vote from the audience.",America,39.76,-98.5,6252001
"of judges based on their skill at answering questions, modeling swimsuits and evening wear, and their performing talent. The first runner-ups were Hannah Smalls of Oxford in the Little Miss category, Kaitlin Craig of Elida in the Teen category and Devon Stansbury of Rockford in the Miss category. The program",Oxford,39.507,-84.7452,4520760
"modeling swimsuits and evening wear, and their performing talent. The first runner-ups were Hannah Smalls of Oxford in the Little Miss category, Kaitlin Craig of Elida in the Teen category and Devon Stansbury of Rockford in the Miss category. The program is open to contestants that live, work or attend",Elida,40.7887,-84.2038,5153068
"The first runner-ups were Hannah Smalls of Oxford in the Little Miss category, Kaitlin Craig of Elida in the Teen category and Devon Stansbury of Rockford in the Miss category. The program is open to contestants that live, work or attend school in Butler, Clark, Hamilton, Madison, Montgomery, Preble or",Rockford,40.6878,-84.6466,5168450
"West Chester woman named Miss Butler County. HAMILTON — To the sounds of Kelly Clarkson's ""A Moment Like This,"" Rebekah Zoz of West Chester Twp. walked away the crown at",Butler,39.4501,-84.5666,4507568
"Teen category and Devon Stansbury of Rockford in the Miss category. The program is open to contestants that live, work or attend school in Butler, Clark Hamilton, Madison, Montgomery, Preble or Warren",Clark,39.9167,-83.7666,4508810
"category and Devon Stansbury of Rockford in the Miss category. The program is open to contestants that live, work or attend school in Butler, Clark, Hamilton Madison, Montgomery, Preble or Warren",Hamilton,39.1834,-84.5333,4513583
"and Devon Stansbury of Rockford in the Miss category. The program is open to contestants that live, work or attend school in Butler, Clark, Hamilton, Madison Montgomery, Preble or Warren",Madison,39.8667,-83.4333,4517365
"Devon Stansbury of Rockford in the Miss category. The program is open to contestants that live, work or attend school in Butler, Clark, Hamilton, Madison, Montgomery Preble or Warren",Montgomery,39.7503,-84.2999,4518598
"Stansbury of Rockford in the Miss category. The program is open to contestants that live, work or attend school in Butler, Clark, Hamilton, Madison, Montgomery, Preble or Warren",Preble,39.7503,-84.6333,4521907
"Rockford in the Miss category. The program is open to contestants that live, work or attend school in Butler, Clark, Hamilton, Madison, Montgomery, Preble or Warren",Warren,39.4334,-84.1666,4527624
"Yard waste drop-off on first Saturdays. City of Oxford residents are again being offered the opportunity to recycle yard waste at the city's Municipal Garage at 945 Collins Run Road, on the first",Oxford,39.507,-84.7452,4520760
yard waste from their vehicle as city staff cannot be responsible for damage to a resident's vehicle or property. This recycling opportunity is offered to Oxford residents and is not intended for use by commercial landscapers or property management companies. Identification may be required to prove city residency. City of,Oxford,39.507,-84.7452,4520760
Man charged with murder picked up in area. MIDDLETOWN — A man charged with murder in a recent Indiana homicide has been captured by Middletown police. Officers received a tip through the Crimestoppers,MIDDLETOWN,39.5151,-84.3983,4518264
"Man charged with murder picked up in area. MIDDLETOWN — A man charged with murder in a recent Indiana homicide has been captured by Middletown police. Officers received a tip through the Crimestoppers tip line in South Bend, Ind., that a South Bend",Indiana,40.0003,-86.2503,4921868
"Man charged with murder picked up in area. MIDDLETOWN — A man charged with murder in a recent Indiana homicide has been captured by Middletown police. Officers received a tip through the Crimestoppers tip line in South Bend, Ind., that a South Bend homicide suspect was in Middletown, according",Middletown,39.5151,-84.3983,4518264
