place name,tweet text
Nepal,"RT @NancyWonderful: Monsoon floods in #Nepal and #India cause 180 deaths, maroon villages, sweep away straw huts: http://t.co/vmwRiGVWsv #T…"
India,"RT @NancyWonderful: Monsoon floods in #Nepal and #India cause 180 deaths, maroon villages, sweep away straw huts: http://t.co/vmwRiGVWsv #T…"
India,"Nepal, India floods kill nearly 200 http://t.co/oKpwFwDi12"
Nepal,"Nepal, India floods kill nearly 200 http://t.co/oKpwFwDi12"
Nepal,"Flooding in Nepal, India Kills At Least 180 http://t.co/lBW5O3GyBX #EMM"
India,"Flooding in Nepal, India Kills At Least 180 http://t.co/lBW5O3GyBX #EMM"
northern India,Floods and landslides in Nepal and northern India have killed nearly 200 people and scores… http://t.co/VVYSM1XnFn
Nepal,Floods and landslides in Nepal and northern India have killed nearly 200 people and scores… http://t.co/VVYSM1XnFn
India,"RT @truthchase01: 180 dead as floods wash away homes in Nepal, India - GEOENGINEERING FLOODING, DROUGHTING,KILLING IN A TOWN NEAR YOU - htt…"
India,"RT @truthchase01: 180 dead as floods wash away homes in Nepal, India - GEOENGINEERING FLOODING, DROUGHTING,KILLING IN A TOWN NEAR YOU - htt…"
Nepal,"RT @truthchase01: 180 dead as floods wash away homes in Nepal, India - GEOENGINEERING FLOODING, DROUGHTING,KILLING IN A TOWN NEAR YOU - htt…"
Nepal,"RT @truthchase01: 180 dead as floods wash away homes in Nepal, India - GEOENGINEERING FLOODING, DROUGHTING,KILLING IN A TOWN NEAR YOU - htt…"
India,"180 dead as floods wash away homes in Nepal, India: The death toll from three days of flooding and torrential ... http://t.co/avyuqYCrc6"
India,"180 dead as floods wash away homes in Nepal, India: The death toll from three days of flooding and torrential ... http://t.co/avyuqYCrc6"
Nepal,"180 dead as floods wash away homes in Nepal, India: The death toll from three days of flooding and torrential ... http://t.co/avyuqYCrc6"
Nepal,"180 dead as floods wash away homes in Nepal, India: The death toll from three days of flooding and torrential ... http://t.co/avyuqYCrc6"
India,"180 dead as floods wash away homes in Nepal, India: The death toll from three days of flooding and torrential ... http://t.co/avyuqYCrc6"
Nepal,"180 dead as floods wash away homes in Nepal, India: The death toll from three days of flooding and torrential ... http://t.co/avyuqYCrc6"
India,"Nepal, India floods kill nearly 200 http://t.co/RIun2hEruj #civil_vision"
Nepal,"Nepal, India floods kill nearly 200 http://t.co/RIun2hEruj #civil_vision"
INDIA: UTTAR PRADESH,"INDIA: UTTAR PRADESH FLOODS CLAIM 41 LIVES, OVER 1,000 VILLAGES HIT http://t.co/TlnuNFJo5D"
INDIA: UTTAR PRADESH,"INDIA: UTTAR PRADESH FLOODS CLAIM 41 LIVES, OVER 1,000 VILLAGES HIT http://t.co/TlnuNFJo5D"
India,"RT @JoanieGentian: RT @ruisaldanha: @AP Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: http://…"
Nepal,"RT @JoanieGentian: RT @ruisaldanha: @AP Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: http://…"
India,"RT @JoanieGentian: RT @ruisaldanha: @AP Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: http://…"
Nepal,"RT @JoanieGentian: RT @ruisaldanha: @AP Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: http://…"
India,"RT @JoanieGentian: RT @ruisaldanha: @AP Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: http://…"
India,*@cnnbrk: Dozens killed in flooding in northern and eastern India. http://t.co/n0aY0de3Ge* UGH! This is where our priest has gone home to😢
India,"180 dead in Nepal, India floods, thousands displaced http://t.co/2cIu2aYSXk via foxheadlines #news"
India,"180 dead in Nepal, India floods, thousands displaced http://t.co/2cIu2aYSXk via foxheadlines #news"
Nepal,"180 dead in Nepal, India floods, thousands displaced http://t.co/2cIu2aYSXk via foxheadlines #news"
Nepal,"180 dead in Nepal, India floods, thousands displaced http://t.co/2cIu2aYSXk via foxheadlines #news"
India,Atleast 160 Killed in India and Nepal Floods http://t.co/EGhqRnSMgO http://t.co/LOejklM5CO #india #asia
india,Atleast 160 Killed in India and Nepal Floods http://t.co/EGhqRnSMgO http://t.co/LOejklM5CO #india #asia
Nepal,Atleast 160 Killed in India and Nepal Floods http://t.co/EGhqRnSMgO http://t.co/LOejklM5CO #india #asia
Nepal,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities in Nep... http://t.co/lV90HfEHgG"
Nepal,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities in Nep... http://t.co/lV90HfEHgG"
India,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities in Nep... http://t.co/lV90HfEHgG"
Nepal,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities in Nep... http://t.co/lV90HfEHgG"
India,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities in Nep... http://t.co/lV90HfEHgG"
India,"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authorities in Nep... http://t.co/lV90HfEHgG"
Nepal,"Nepal #flood toll hits 101, fears of disease rise @timesofindia http://t.co/K8xRIAF2nT"
Nepal,"Nepal #flood toll hits 101, fears of disease rise @timesofindia http://t.co/K8xRIAF2nT"
India,"180 dead in Nepal and India floods, thousands displaced via the @FoxNews iPhone app http://t.co/jN5HqBXJ1K"
India,"180 dead in Nepal and India floods, thousands displaced via the @FoxNews iPhone app http://t.co/jN5HqBXJ1K"
Nepal,"180 dead in Nepal and India floods, thousands displaced via the @FoxNews iPhone app http://t.co/jN5HqBXJ1K"
Nepal,"180 dead in Nepal and India floods, thousands displaced via the @FoxNews iPhone app http://t.co/jN5HqBXJ1K"
India,#Auto​News​ Nepal and India begin relief efforts as monsoon floods claim at least 180 lives – The Guardian http://t.co/k1omjy4WjU
Northern India,"Hundreds Dead as Monsoon Brings Chaos to Northern India, Nepal http://t.co/LIYqjlNCYh #Truth #InfoWars"
Nepal,"Hundreds Dead as Monsoon Brings Chaos to Northern India, Nepal http://t.co/LIYqjlNCYh #Truth #InfoWars"
India,"180 dead in Nepal and India floods, thousands displaced http://t.co/eJiukLqH8x"
Nepal,"180 dead in Nepal and India floods, thousands displaced http://t.co/eJiukLqH8x"
Nepal,"180 dead in Nepal and India floods, thousands displaced http://t.co/eJiukLqH8x"
India,"Dozens of people have been killed in flooding in northern and eastern India, while the dea smartsensors.me http://t.co/mSyDqeBPzT"
Biha,Latest : Bihar: 21 of a family killed as train hits auto - Hindustan Times: Times of IndiaBihar: 2... http://t.co/VPjePAi2U1 #IndianNews
India,Scores Killed in Flooding in Nepal and India - New York Times http://t.co/imy55fMY0n
Nepal,Scores Killed in Flooding in Nepal and India - New York Times http://t.co/imy55fMY0n
Nepal,"Monsoon floods in Nepal and India kill 180, maroon villages: Watch the video above: Raw video of monsoon flood... http://t.co/e8xOlAKoYc"
India,"Monsoon floods in Nepal and India kill 180, maroon villages: Watch the video above: Raw video of monsoon flood... http://t.co/e8xOlAKoYc"
Nepal,"Monsoon floods in Nepal and India kill 180, maroon villages: Watch the video above: Raw video of monsoon flood... http://t.co/e8xOlAKoYc"
India,"Monsoon floods in Nepal and India kill 180, maroon villages: Watch the video above: Raw video of monsoon flood... http://t.co/e8xOlAKoYc"
India,"Hundreds of people are dead and missing in #India and #Nepal, after weekend monsoons on the countries' border: http://t.co/knR0plSZuh #ktuu"
California,"Biggest quakes by magnitude in California: California, where a quake and fire devastated the city of San Franc  http://t.co/pSYcwBNVHa"
California,"Biggest quakes by magnitude in California: California, where a quake and fire devastated the city of San Franc  http://t.co/pSYcwBNVHa"
San Franc,"Biggest quakes by magnitude in California: California, where a quake and fire devastated the city of San Franc  http://t.co/pSYcwBNVHa"
San Franc,"Biggest quakes by magnitude in California: California, where a quake and fire devastated the city of San Franc  http://t.co/pSYcwBNVHa"
Napa,"Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa -- CBS San Fran http://t.co/yCJtW6z3FJ"
San Francisco Bay Area,"Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa -- CBS San Fran http://t.co/yCJtW6z3FJ"
Napa,"Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa -- CBS San Fran http://t.co/yCJtW6z3FJ"
USA,→ USA http://t.co/YPYY9uwxTh → Strong Earthquake Shakes Bay Area in California USA → An earthquake with a preliminary magnitude of 6.0 was …
California,→ USA http://t.co/YPYY9uwxTh → Strong Earthquake Shakes Bay Area in California USA → An earthquake with a preliminary magnitude of 6.0 was …
California,"[AP TOP] Strong California quake causes injuries, damage: NAPA, Calif. (AP) — The largest earthquake to hit th  http://t.co/C322foTDNh"
NAPA,"[AP TOP] Strong California quake causes injuries, damage: NAPA, Calif. (AP) — The largest earthquake to hit th  http://t.co/C322foTDNh"
NAPA,"[AP TOP] Strong California quake causes injuries, damage: NAPA, Calif. (AP) — The largest earthquake to hit th  http://t.co/C322foTDNh"
California,"[AP TOP] Strong California quake causes injuries, damage: NAPA, Calif. (AP) — The largest earthquake to hit th  http://t.co/C322foTDNh"
Napa,Hospital treating 6 critically injured in South Napa Quake http://t.co/O1eHaMj6B5
San Francisco,Dozens Injured In San Francisco Earthquake: A 6.0-magnitude earthquake has rocked the northern San Francisco a  http://t.co/BI6q9P22Os
California,"RT @In_Nevada: #Elko Strong California quake causes injuries, damage:  http://t.co/O7Ck9KEtrl"
California,"RT @In_Nevada: #Elko Strong California quake causes injuries, damage:  http://t.co/O7Ck9KEtrl"
Northern California,RT @latimes: Wineries and other businesses in Northern California's wine country assess damage after today's earthquake http://t.co/F8CZDfo…
Napa,"Earthquake shakes downtown Napa, damages buildings: http://t.co/TmxHGPi7KS via @YouTube"
California,The latest on damaging earthquake in California http://t.co/sryyClwDhD #tcot
Napa,RT @fox5sandiego: 120 hospitalized in Napa earthquake http://t.co/1JLLxYcTK1 http://t.co/i49mxGdp5q
California,"RT @HIV_AIDSNews: Yahoo: Strong California earthquake causes injuries, damage: The largest earthquake to hit the San   http://t.co/OON2JX…"
California,"RT @HIV_AIDSNews: Yahoo: Strong California earthquake causes injuries, damage: The largest earthquake to hit the San   http://t.co/OON2JX…"
Napa,"South Napa Quake causes substantial damage, injuries http://t.co/erpDlUD9wg"
napa,UPDATE: Hospital officials say a 13-year-old boy was critically injured by a falling chimney in the #napaquake
napa,UPDATE: Hospital officials say a 13-year-old boy was critically injured by a falling chimney in the #napaquake
napa,UPDATE: Hospital officials say a 13-year-old boy was critically injured by a falling chimney in the #napaquake
napa,"#BREAKING New Injury Numbers 172 injured, 7 fractures, 1 critical #napaquake http://t.co/ZnmGgZOtRG"
napa,"#BREAKING New Injury Numbers 172 injured, 7 fractures, 1 critical #napaquake http://t.co/ZnmGgZOtRG"
napa,"#BREAKING New Injury Numbers 172 injured, 7 fractures, 1 critical #napaquake http://t.co/ZnmGgZOtRG"
Napa,"RT @jenniferfeldman: At least 172 people have been injured in the 6.1 #NapaQuake, per Walt Mickens, President & CEO of Queen of the Valley …"
Napa,Photos of Napa quake damage. http://t.co/N3guDFXOjK
California,"California USA Downey » http://t.co/0UzMySofdI  #SFGate 78 Napa damaged, more than 100 hurt in Northern California quake SFGate janinebucks…"
USA,"California USA Downey » http://t.co/0UzMySofdI  #SFGate 78 Napa damaged, more than 100 hurt in Northern California quake SFGate janinebucks…"
California,"California USA Downey » http://t.co/0UzMySofdI  #SFGate 78 Napa damaged, more than 100 hurt in Northern California quake SFGate janinebucks…"
USA,"California USA Downey » http://t.co/0UzMySofdI  #SFGate 78 Napa damaged, more than 100 hurt in Northern California quake SFGate janinebucks…"
Napa,"California USA Downey » http://t.co/0UzMySofdI  #SFGate 78 Napa damaged, more than 100 hurt in Northern California quake SFGate janinebucks…"
California,"Every Old Person be like noooooo �??@AP California earthquake hits wine region hard, destroying thousands of bottles and barrels of wine"""
California,"Every Old Person be like noooooo �??@AP California earthquake hits wine region hard, destroying thousands of bottles and barrels of wine"""
Napa,RT @NVR_Photo: Damage at #NapaPostOffice from #NapaQuake http://t.co/h266KkVExK
California,"#Adult #Porn #STD California wine country rocked by 6.0 quake, dozens hurt: NAPA Calif. (Reuters) - A 6.0 magn  http://t.co/16nTUGswPR"
Calif,"#Adult #Porn #STD California wine country rocked by 6.0 quake, dozens hurt: NAPA Calif. (Reuters) - A 6.0 magn  http://t.co/16nTUGswPR"
Calif,"#Adult #Porn #STD California wine country rocked by 6.0 quake, dozens hurt: NAPA Calif. (Reuters) - A 6.0 magn  http://t.co/16nTUGswPR"
NAPA,"#Adult #Porn #STD California wine country rocked by 6.0 quake, dozens hurt: NAPA Calif. (Reuters) - A 6.0 magn  http://t.co/16nTUGswPR"
Napa,"RT @UTsandiego: What 6.0 #earthquake did to #Napa Many injuries, no known deaths. http://t.co/w61mvthCMV http://t.co/qdC3spGORG"
Napa,"RT @UTsandiego: What 6.0 #earthquake did to #Napa Many injuries, no known deaths. http://t.co/w61mvthCMV http://t.co/qdC3spGORG"
USA,"RT @ginalimp: USA ?� NEWS ?� http://t.co/sjWhS6XzS3 HOT NEWS 152 earthquake Three Critically Injured, Almost 90 Treated At Napa Hospital Foll�??"
California,"→ USA http://t.co/9pAnqRYkcr → Dozens injured, 3 critically, after strong earthquake in California USA → (CNN) -- A 6.0-magnitude earthquak…"
California,"→ USA http://t.co/9pAnqRYkcr → Dozens injured, 3 critically, after strong earthquake in California USA → (CNN) -- A 6.0-magnitude earthquak…"
Napa,RT @FidelRabbit: 6.0 quake last night &amp; hit hardest w/most damage was #wholefoods Napa. That was the bunnies UR gonna kill thumping at the �??
Northern California,More than 100 hurt after 6.1-magnitude quake hits Northern California.
California,Northern California rattled by magnitude-6.0 earthquake; governor   http://t.co/FdIiMyoGYO
California,Surveillance Video Shows Dog Bolting From South Napa Quake: http://t.co/Zi6vxwusZS via @YouTube #NLN #California
California,The 10 most expensive U.S. earthquakes - Damage from the earthquake that jolted northern California Sunday morning  http://t.co/euysNqvWbw
Napa,RT @Mullin_Around: We now have more than 100 photos of #earthquake damage from Napa: http://t.co/2t4PIFsDty Tons of coverage on @SFGate htt…
USA,"RT @heyyouapp: USA » NEWS » http://t.co/VPCVAVqhW4 HOT NEWS 718 earthquake Dozens injured, 3 critically, after strong earthquake in Califor…"
USA,"RT @heyyouapp: USA » NEWS » http://t.co/VPCVAVqhW4 HOT NEWS 718 earthquake Dozens injured, 3 critically, after strong earthquake in Califor…"
Napa,Over 120 Injured in Napa Quake http://t.co/7Z2HPfbbpX via @BreitbartNews
Napa,RT @GavinNewsom: More businesses & buildings damaged by the #NapaQuake http://t.co/mYvocI2UVZ
California,RT @CBSNews: Billions of dollars of wine rocked in California earthquake http://t.co/vP7ugAr4rQ
California,RT @BuzzFeedNews: Photo shared by @vickydnguyen shows damaged roads being used by skateboarders after California earthquake http://t.co/4vl…
Napa,"RT @janinebucks: • http://t.co/sC6ZfMhPX2 • SFGate 131  #SFGate • Napa damaged, more than 100 hurt in Northern California quake http://t.co…"
